"hep-ph/9211202",,"Bo-Qiang Ma, Andereas Schaefer, and Walter Greiner","Flavour Distributions in the Nucleons: SU(2) Sea Asymmetry or Isospin
  Symmetry Breaking?","13 pages, to be published in Phys.Rev.D","Phys.Rev. D47 (1993) 51-55","10.1103/PhysRevD.47.51",,"hep-ph nucl-th",,"  The Gottfried sum rule violation reported by the New Muon Collaboration(NMC)
was interpreted as indication for a flavour asymmetry of the sea quark in the
nucleons. We investigate the alternative possibility that isospin symmetry
between the proton and the neutron is breaking. We examine systematically the
consequences of this possibility for several processes, namely, neutrino deep
inelastic scattering, charged pion Drell-Yan process, proton Drell-Yan process,
and semi-inclusive deep inelastic scattering, and conclude that a decision
between the two alternative explanations is possible.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 09:56:07 GMT""}]","2009-10-22"
"hep-ph/9211207",,"H. Dreiner, G. K. Leontaris and N. D. Tracas","Ansatz for Quark, Charged Lepton, and Neutrino Masses in SUSY GUTS","8 pages, Oxford preprint OUTP-92-26P; full set of Latex Macros now
  supplied; no figures","Mod.Phys.Lett. A8 (1993) 2099-2110","10.1142/S0217732393001811",,"hep-ph",,"  We extend a fermion mass matrix Ansatz by Giuduce to include neutrino masses.
The previous predictions are maintained. With two additional parameters, a
large Majorana neutrino mass and a hierarchy factor, we have seven {\it
further} low energy predictions: the masses of the neutrinos, the mixing angles
and the phase in the leptonic sector. We choose a reasonable hierarchy of
Majorana masses and fit the overall mass scale according to a solution of the
solar neutrino problem via the MSW mechanism, which is in agreement with the
$^{37}Cl$, Kamiokande, and GALLEX data. We then also obtain a cosmologically
interesting tau-neutrino mass.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 14:05:00 GMT""},{""version"":""v2"",""created"":""Wed, 4 Nov 1992 14:26:00 GMT""}]","2009-10-22"
"hep-ph/9211264",,"A. Ferrando and V. Vento","About the realization of chiral symmetry in QCD2","9 pages, latex, ftuv/92-2","Z.Phys. C58 (1993) 133-138","10.1007/BF01554086",,"hep-ph",,"  Two dimensional massless Quantum Chromodynamics presents many features which
resemble those of the true theory. In particular the spectrum consists of
mesons and baryons arranged in flavor multiplets without parity doubling. We
analyze the implications of chiral symmetry, which is not spontaneously broken
in two dimensions, in the spectrum and in the quark condensate. We study how
parity doubling, an awaited consequence of Coleman's theorem, is avoided due to
the dimensionality of space-time and confinement. We prove that a chiral phase
transition is not possible in the theory.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 11:51:00 GMT""}]","2009-10-22"
"hep-ph/9211265",,"A. Ferrando and V. Vento","Dynamical confinement in bosonized QCD2","11 pages, figures not included, ftuv/92-3","Phys.Rev. D49 (1994) 3044-3054","10.1103/PhysRevD.49.3044",,"hep-ph",,"  In the bosonized version of two dimensional theories non trivial boundary
conditions (topology) play a crucial role. They are inevitable if one wants to
describe non singlet states. In abelian bosonization, color is the charge of a
topological current in terms of a non-linear meson field. We show that
confinement appears as the dynamical collapse of the topology associated with
its non trivial boundary conditions.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 11:54:00 GMT""}]","2009-10-22"
"hep-ph/9211274",,"M. Rafecas and V. Vento","Nucleon and delta masses in QCD","Latex, FTUV/92-29","Phys.Lett.B297:186-190,1992","10.1016/0370-2693(92)91090-V",,"hep-ph",,"  Using the positivity of the path integral measure of $QCD$ and defining a
structure for the quark propagator in a background field according to the
fluxon scenario for confinement, we calculate and compare the correlators for
nucleon and delta. From their shape we elucidate about the origin of their mass
difference, which in our simplified scenario is due to the tensor structure in
the propagator. This term arises due to a dynamical mechanism which is
responsible simultaneously for confinement and spontaneous chiral symmetry
breaking. Finally we discuss, by comparing the calculated correlators with the
Lehmann representation, the possibility that a strong CP and/or P violation
occurs as a consequence of a specific mechanism for confinement.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 10:35:00 GMT""}]","2010-11-01"
"hep-th/9211001","Netah","Rolf Schimmrigk","Noncritical Dimensions for Critical String Theory: Life beyond the
  Calabi-Yau Frontier","17 pages. Based in part on talks presented at the NATO ARW on Low
  Dimensional Topology and Quantum Field Theory Cambridge, England, 1992, and
  the International Workshop on String Theory, Quantum Gravity and the
  Unification of",,,"HD-THEP-92-47","hep-th",,"  A recently introduced framework for the compactification of supersymmetric
string theory involving noncritical manifolds of complex dimension
$2k+D_{crit}$, $k\geq 1$, is reviewed. These higher dimensional manifolds are
spaces with quantized positive Ricci curvature and therefore do not, a priori,
describe consistent string vacua. It is nevertheless possible to derive from
these manifolds the massless spectra of critical string groundstates. For a
subclass of these noncritical theories it is also possible to explicitly
construct Calabi--Yau manifolds from the higher dimensional spaces. Thus the
new class of theories makes contact with the standard framework of string
compactification. This class of manifolds is more general than that of
Calabi--Yau manifolds because it contains spaces which correspond to critical
string vacua with no K\""ahler deformations, i.e. no antigenerations, hence
providing mirrors of rigid Calabi--Yau manifolds. The constructions reviewed
here lead to new insight into the relation between exactly solvable models and
their mean field theories on the one hand and Calabi--Yau manifolds on the
other, leading, for instance, to a modification of Gepner's conjecture. They
also raise fundamental questions about the Kaluza--Klein concept of string
compactification, in particular regarding the r\^{o}le played by the dimension
of the internal theories.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 08:42:48 GMT""}]","2007-05-23"
"hep-th/9211002",,"Toshiki Isse","Unification of Gravity, Gauge and Higgs Fields by Confined Quantum
  Fields-Mathematical Formulation-","17 pages","Mod.Phys.Lett. A8 (1993) 837-850","10.1142/S0217732393000878",,"hep-th",,"  Dynamics of quantized free fields ( of spin 0 and 1/2 ) contained in a
subspace $V_*$ of an N+4 dimensional flat space $V$ is studied. The space $V_*$
is considered as a neighborhood of a four dimensional submanifold $M$
arbitrarily embedded into $V$. We study the system as a simple model of unified
theory of gravity ($g$), SO(N) gauge fields ($A$) and Higgs fields ($\phi $).
In this paper classical treatment of the system is given. We show that,
especially when the fields have spin 1/2, the system is described by an
infinite number of fields in $M$ interacting with $g$, $A$ and $\phi $. The
fields $g$, $A$ and $\phi $ are induced themselves by embedding functions of
$M$ and correspond respectively to induced metric, normal connection and
extrinsic curvature of $M$.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 09:39:17 GMT""}]","2009-10-22"
"hep-th/9211003",,"Fernando Falceto and Krzysztof Gawedzki","Chern-Simons States at Genus One","33 pages, IHES/P/","Commun.Math.Phys. 159 (1994) 549-580","10.1007/BF02099984",,"hep-th",,"  We present a rigorous analysis of the Schr\""{o}dinger picture quantization
for the $SU(2)$ Chern-Simons theory on 3-manifold torus$\times$line, with
insertions of Wilson lines. The quantum states, defined as gauge covariant
holomorphic functionals of smooth $su(2)$-connections on the torus, are
expressed by degree $2k$ theta-functions satisfying additional conditions. The
conditions are obtained by splitting the space of semistable
$su(2)$-connections into nine submanifolds and by analyzing the behavior of
states at four codimension $1$ strata. We construct the
Knizhnik-Zamolodchikov-Bernard connection allowing to compare the states for
different complex structures of the torus and different positions of the Wilson
lines. By letting two Wilson lines come together, we prove a recursion relation
for the dimensions of the spaces of states which, together with the (unproven)
absence of states for spins$\s>{_1\over^2}$level implies the Verlinde dimension
formula.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 09:59:15 GMT""}]","2015-06-26"
"hep-th/9211004","Junegone Chay","Junegone Chay, Deog Ki Hong, Taejin Lee, S. H. Park","$\theta$ Effects in Chern-Simons ${\rm QED}_{2+1}$ with a Four-Fermi
  Interaction","13 pages, 6 figures not included, LaTeX, SNUTP 92-92","Phys.Rev. D48 (1993) 909-914","10.1103/PhysRevD.48.909",,"hep-th",,"  We investigate the effects of the Chern-Simons coupling on the high energy
behavior in the $(2+1)$-dimensional Chern-Simons QED with a four-Fermi
interaction. Using the $1/N$ expansion we discuss the Chern-Simons effects on
the critical four-Fermi coupling at $O(1/N)$ and the $\beta$ function around
it. High-energy behavior of Green's functions is also discussed. By explicit
calculation, we find that the radiative correction to the Chern-Simons coupling
vanishes at $O(1/N)$ in the broken phase of the dynamical parity symmetry. We
argue that no radiative corrections to the Chern-Simons term arise at higher
orders in the $1/N$ expansion.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 11:40:26 GMT""}]","2009-10-22"
"hep-th/9211005",,"U. Bruzzo and J.A. Dominguez Perez","Line Bundles Over Families of (SUPER) Riemann Surfaces. I: The
  Non-Graded Case","16 pages, AmSTeX. Requires a style with automatic numbering that is
  available from the first author",,"10.1016/0393-0440(93)90018-A",,"hep-th",,"  A first step towards a systematic theory of relative line bundles over
SUSY-curves is presented. In this paper we deal with the case of relative line
bundles over families of ordinary Riemann surfaces. Generalizations of the
Gauss-Bonnet theorem and of the flatness theorem for line bundles are
discussed.
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 12:53:00 GMT""}]","2009-10-22"
"hep-th/9211006",,"U. Bruzzo and J.A. Dominguez Perez","Line Bundles Over Families of (SUPER) Riemann Surfaces. II: The Graded
  Case","16 pages, AmSTeX. Requires a style with automatic numbering that is
  available from the first author. Report # 182/1991",,"10.1016/0393-0440(93)90019-B",,"hep-th",,"  A relative Picard theory in the context of graded manifolds is introduced. A
Berezinian calculus and a theory of connections over SUSY-curves are
systematically developed, and used to prove a Gauss-Bonnet theorem for line
bundles in that setting and to discuss the validity of a flatness theorem
","[{""version"":""v1"",""created"":""Mon, 2 Nov 1992 13:12:00 GMT""}]","2009-10-22"
